year,primary_sector,state,emissions,n_facilities
2014,Power Plants,KS,18159952.742000002,4
2014,Power Plants,KY,35607304.968,5
2014,Power Plants,LA,9874186.51,6
2014,Power Plants,MA,1405243.648,5
2014,Power Plants,MD,38916.626,1
2014,Power Plants,MI,23599830.53,12
2014,Power Plants,MN,8235336.156,7
2014,Power Plants,MO,23301661.864,8
2014,Power Plants,MS,14584787.89,8
2014,Power Plants,MT,15697907.242,2
2014,Power Plants,NC,13125404.002,2
2014,Power Plants,ND,18114488.17,3
2014,Power Plants,NE,14243018.996,4
2014,Power Plants,NJ,4748426.665999999,5
2014,Power Plants,NM,3573663.9560000002,6
2014,Power Plants,NV,5513215.586,6
2014,Power Plants,NY,9817460.191,20
2014,Power Plants,OH,36315802.042,12
2014,Power Plants,OK,2517900.448,4
2014,Power Plants,OR,1971957.392,2
2014,Power Plants,PA,14824561.128,13
2014,Power Plants,PR,5710068.334000001,2
2014,Power Plants,RI,640191.228,1
2014,Power Plants,SC,6467569.0139999995,5
2014,Power Plants,SD,2882468.724,1
2014,Power Plants,TN,20362777.983,4
2014,Power Plants,TX,110125019.46575451,30
2014,Power Plants,UT,4218022.212,3
2014,Power Plants,VA,725437.656,2
2014,Power Plants,VI,288821.978,1
2014,Power Plants,WA,1512628.7719999999,4
2014,Power Plants,WI,12861551.468,10
2014,Power Plants,WV,28301349.264000002,5
2014,Power Plants,WY,6336733.862,6
2014,Pulp and Paper,AL,1630835.346,5
2014,Pulp and Paper,AR,864644.76,3
2014,Pulp and Paper,CA,674343.46,3
2014,Pulp and Paper,CT,238093.952,2
2014,Pulp and Paper,FL,768350.522,1
2014,Pulp and Paper,GA,801595.042,5
2014,Pulp and Paper,ID,237096.648,1
2014,Pulp and Paper,IN,55306.292,1
2014,Pulp and Paper,KY,48768.416,1
2014,Pulp and Paper,LA,1266121.264,5
2014,Pulp and Paper,ME,275406.718,1
2014,Pulp and Paper,MI,164836.96,1
2014,Pulp and Paper,MN,137932.104,1
2014,Pulp and Paper,MO,134395.644,1
2014,Pulp and Paper,MS,185615.15399999998,2
2014,Pulp and Paper,NC,348322.67,1
2014,Pulp and Paper,NJ,62041.866,1
2014,Pulp and Paper,NY,558171.664,5
2014,Pulp and Paper,OH,103318.964,2
2014,Pulp and Paper,OK,1410889.006,3
2014,Pulp and Paper,OR,451337.164,2
2014,Pulp and Paper,PA,1717052.308,4
2014,Pulp and Paper,SC,276242.542,3
2014,Pulp and Paper,TN,582158.688,6
2014,Pulp and Paper,TX,308502.83999999997,2
2014,Pulp and Paper,UT,38767.204,1
2014,Pulp and Paper,VA,2386994.0239999997,5
2014,Pulp and Paper,WA,175409.80800000002,2
2014,Pulp and Paper,WI,439214.902,6
2014,Pulp and Paper,WV,25212.756,1
2014,Refineries,TX,589379.344,1
2014,Refineries,UT,454870.6,1
2014,Waste,AK,629282.644,3
2014,Waste,AL,1133161.95,10
2014,Waste,AR,562318.25,8
2014,Waste,AZ,434873.048,8
2014,Waste,CA,1439941.448,16
2014,Waste,CO,288776.91599999997,4
2014,Waste,CT,511552.23,4
2014,Waste,FL,2909343.154,22
2014,Waste,GA,1880751.702,17
2014,Waste,HI,44893.25,1
2014,Waste,IA,465532.998,11
2014,Waste,ID,84613.25,1
2014,Waste,IL,1243426.122,19
2014,Waste,IN,1230170.4,14
2014,Waste,KS,352410.706,5
2014,Waste,KY,477768.5,8
2014,Waste,LA,612945.35,8
2014,Waste,MA,496615.30600000004,3
2014,Waste,MD,915497.49,7
2014,Waste,ME,67961.034,1
2014,Waste,MI,663190.6,9
2014,Waste,MN,247417.476,4
2014,Waste,MO,174629.11,5
2014,Waste,MS,544648.952,4
2014,Waste,NC,1724122.036,19
2014,Waste,ND,154237.698,3
2014,Waste,NE,385540.198,6
2014,Waste,NH,74982.666,1
2014,Waste,NJ,512304.748,6
2014,Waste,NM,105133.75,2
2014,Waste,NV,29041.95,1
2014,Waste,NY,1640069.9980000001,18
2014,Waste,OH,1218951.918,13
2014,Waste,OK,222990.15,5
2014,Waste,OR,252476.998,1
2014,Waste,PA,1658380.9139999999,18
2014,Waste,PR,156365.046,2
2014,Waste,SC,1023468.01,11
2014,Waste,SD,45257.5,1
2014,Waste,TN,879805.496,10
2014,Waste,TX,2684398.46,29
2014,Waste,UT,313595.806,6
2014,Waste,VA,347845.028,7
2014,Waste,VT,74973,1
2014,Waste,WA,784564.404,9
2014,Waste,WI,539543.516,10
2014,Waste,WV,343785.736,5
2014,Waste,WY,67261,1
2015,Other,AK,781520.934,7
2015,Other,AL,380405.74,7
2015,Other,AR,180017.934,4
2015,Other,AZ,160893.898184,2
2015,Other,CA,3859011.740013,33
2015,Other,CO,506934.1751,6
2015,Other,CT,567133.928,9
2015,Other,DE,115856.274,2
2015,Other,FL,311076.408,5
2015,Other,GA,867181.386,15
2015,Other,IA,9362529.55,41
2015,Other,ID,385556.699304,8
2015,Other,IL,2230682.946,21
2015,Other,IN,3706061.048,26
2015,Other,KS,784705.802,14
2015,Other,KY,532260.5279999999,10
2015,Other,LA,293201.596,4
2015,Other,MA,493717.972,6
2015,Other,MD,425595.228,4
2015,Other,ME,33404.309171,1
2015,Other,MI,1782053.968,20
2015,Other,MN,1764073.6,22
2015,Other,MO,733296.284,13
2015,Other,MS,202626.546,3
2015,Other,MT,36130.308,1
2015,Other,NC,554398.174,11
2015,Other,ND,351817.854,5
2015,Other,NE,2515985.984,19
2015,Other,NH,43326.46,1
2015,Other,NJ,284591.524,7
2015,Other,NM,103448.10800000001,3
2015,Other,NV,314750.576,4
2015,Other,NY,1208173.2460985,16
2015,Other,OH,1699825.134,19
2015,Other,OK,488125.902,8
2015,Other,OR,346700.299468,7
2015,Other,PA,4088704.90373,11
2015,Other,RI,28556.334,1
2015,Other,SC,268832.71,6
2015,Other,SD,1110127.77,11
2015,Other,TN,1101394.18,11
2015,Other,TX,9753598.6089496,25
2015,Other,UT,200352.452,4
2015,Other,VA,837079.9438391,10
2015,Other,VI,33241.448,1
2015,Other,VT,54138.96,2
2015,Other,WA,439944.15,8
2015,Other,WI,846942.892,13
2015,Other,WV,4336293.672,4
2015,Other,WY,36322.168,1
2015,Chemicals,AK,713707.042,2
2015,Chemicals,AL,2030157.335444,7
2015,Chemicals,AR,1350681.056,6
2015,Chemicals,AZ,431364.514,1
2015,Chemicals,CA,23576808.939999998,15
2015,Chemicals,CO,30998.184,1
2015,Chemicals,DE,31445.732,1
2015,Chemicals,FL,269977.822,1
2015,Chemicals,GA,2068264.8439999998,2
2015,Chemicals,HI,556035.636,1
2015,Chemicals,IA,2112794.7180000003,4
2015,Chemicals,ID,242763.688,2
2015,Chemicals,IL,7652605.6680000005,10
2015,Chemicals,IN,5033036.624000001,3
2015,Chemicals,KS,4406391.94,8
2015,Chemicals,KY,644859.41,4
2015,Chemicals,LA,30855148.29,32
2015,Chemicals,MA,80635.152,2
2015,Chemicals,MD,103240.66,1
2015,Chemicals,MI,205531.978,3
2015,Chemicals,MN,4497948.242000001,2
2015,Chemicals,MO,220506.734,3
2015,Chemicals,MS,7261481.539999999,2
2015,Chemicals,MT,2491564.198,4
2015,Chemicals,NC,145040.498,1
2015,Chemicals,NJ,2737559.768,3
2015,Chemicals,NM,677850.568,1
2015,Chemicals,NV,26757.9,1
2015,Chemicals,NY,31701.98,1
2015,Chemicals,OH,2081236.2920000001,8
2015,Chemicals,OK,4059650.384,4
2015,Chemicals,OR,169106.186,1
2015,Chemicals,PA,1028548.876,5
2015,Chemicals,PR,95561.37,1
2015,Chemicals,TN,6373818.5200000005,5
2015,Chemicals,TX,36403815.586,45
2015,Chemicals,UT,220130.376,2
2015,Chemicals,VA,1022921.1039999999,2
2015,Chemicals,WA,2252942.988,4
2015,Chemicals,WV,2096177.16906,5
2015,Chemicals,WY,499921.486,1
2015,Import and Export of Equipment Containing Fluorintaed GHGs,AL,32176.568,1
2015,Import and Export of Equipment Containing Fluorintaed GHGs,PA,41790.12,1
2015,Industrial Gas Suppliers,NJ,14522.144,1
2015,Injection of CO2,IL,4507308.324,1
2015,Injection of CO2,NM,287961.508,1
2015,Injection of CO2,TX,169033.86,2
2015,Metals,AL,1261541.326,9
2015,Metals,AR,540908.302,3
2015,Metals,AZ,80814.34,1
2015,Metals,CA,112023.10999999999,3
2015,Metals,CO,302345.328,1
2015,Metals,FL,74121.068,1
2015,Metals,GA,117369.976,2
2015,Metals,IA,340400.096,3
2015,Metals,IL,1309962.6739999999,8
2015,Metals,IN,25699507.726,17
2015,Metals,KY,470879.276,5
2015,Metals,LA,778252.822,1
2015,Metals,MI,1513043.562,3
2015,Metals,MN,1747940.8080000002,4
2015,Metals,MO,36507.084,1
2015,Metals,MS,656464.54,1
2015,Metals,NC,361647.06,2
2015,Metals,NE,151517.804,1
2015,Metals,NJ,53447.892,1
2015,Metals,NY,184878.79400000002,2
2015,Metals,OH,1843900.872,10
2015,Metals,OR,180654.76,2
2015,Metals,PA,3963919.0979999998,14
2015,Metals,SC,330567,3
2015,Metals,TN,277967.804,2
2015,Metals,TX,717495.902,6
2015,Metals,UT,219454.356,1
2015,Metals,VA,668390.22,3
2015,Metals,WA,117859.788,1
2015,Metals,WI,460313.446,3
2015,Metals,WV,280508.02,3
2015,Minerals,AL,3023752.036,7
2015,Minerals,AR,448348.43799999997,3
2015,Minerals,AZ,1254044.048,2
2015,Minerals,CA,3679029.936,7
2015,Minerals,CO,234777.79599999997,3
2015,Minerals,GA,278373.918,4
2015,Minerals,IA,1751913.254,6
2015,Minerals,ID,277341.29,1
2015,Minerals,IL,840498.86,4
2015,Minerals,IN,2584527.858,9
2015,Minerals,KS,1760448.888,4
2015,Minerals,KY,2720106.0979999998,5
2015,Minerals,MI,3857760.176,7
2015,Minerals,MN,1474118.806,6
2015,Minerals,MO,7830023.524,8
2015,Minerals,MS,49788.612,1
2015,Minerals,MT,784690.962,3
2015,Minerals,NC,345076.032,5
2015,Minerals,ND,1193884.08,3
2015,Minerals,NE,741354.972,1
2015,Minerals,NJ,118573.806,3
2015,Minerals,NM,39516.152,1
2015,Minerals,NV,1239597.7480000001,2
2015,Minerals,NY,423246.97,5
2015,Minerals,OH,2301598.2939999998,9
2015,Minerals,OK,858525.78,6
2015,Minerals,PA,2608658.0379999997,11
2015,Minerals,SC,2551298.432,5
2015,Minerals,SD,334913.168,1
2015,Minerals,TN,882016.478,6
2015,Minerals,TX,3745164.304,11
2015,Minerals,UT,862731.368,1
2015,Minerals,VA,100190.38399999999,2
2015,Minerals,WA,685085.21,4
2015,Minerals,WI,1078211.352,6
2015,Minerals,WV,393490.928,2
2015,Minerals,WY,3367025.856,5
2015,Natural Gas and Natural Gas Liquids Suppliers,AL,485323.39,2
2015,Natural Gas and Natural Gas Liquids Suppliers,CA,28911.924,1
2015,Natural Gas and Natural Gas Liquids Suppliers,CO,431640.304,1
2015,Natural Gas and Natural Gas Liquids Suppliers,IL,257597.192,1
2015,Natural Gas and Natural Gas Liquids Suppliers,LA,339117.276,4
2015,Natural Gas and Natural Gas Liquids Suppliers,MN,211451.262,1
2015,Natural Gas and Natural Gas Liquids Suppliers,ND,34418.296,1
2015,Natural Gas and Natural Gas Liquids Suppliers,OK,28758.866,1
2015,Natural Gas and Natural Gas Liquids Suppliers,TX,1161649.21494,5
2015,Natural Gas and Natural Gas Liquids Suppliers,WY,671253.586,4
2015,Petroleum and Natural Gas Systems,AK,7469728.278,8
2015,Petroleum and Natural Gas Systems,AL,700366.9238,5
2015,Petroleum and Natural Gas Systems,AR,139189.53,2
2015,Petroleum and Natural Gas Systems,AZ,321629.926,5
2015,Petroleum and Natural Gas Systems,CA,326177.354,6
2015,Petroleum and Natural Gas Systems,CO,1834158.0333,8
2015,Petroleum and Natural Gas Systems,CT,160493.424,3
2015,Petroleum and Natural Gas Systems,FL,137646.186,3
2015,Petroleum and Natural Gas Systems,HI,23226.09,1
2015,Petroleum and Natural Gas Systems,IA,180718.592,3
2015,Petroleum and Natural Gas Systems,ID,186421.852,2
2015,Petroleum and Natural Gas Systems,IL,161535.8,3
2015,Petroleum and Natural Gas Systems,IN,60914.12,1
2015,Petroleum and Natural Gas Systems,KS,243973.19,3
2015,Petroleum and Natural Gas Systems,KY,22992.454,1
2015,Petroleum and Natural Gas Systems,LA,2503779.674,28
2015,Petroleum and Natural Gas Systems,MA,39524.856,1
2015,Petroleum and Natural Gas Systems,MI,832884.8024899999,4
2015,Petroleum and Natural Gas Systems,MN,297854.636,3
2015,Petroleum and Natural Gas Systems,MS,506592,9
2015,Petroleum and Natural Gas Systems,ND,920116.13,9
2015,Petroleum and Natural Gas Systems,NJ,48708.384,1
2015,Petroleum and Natural Gas Systems,NM,760109.936,5
2015,Petroleum and Natural Gas Systems,NV,196346.788,2
2015,Petroleum and Natural Gas Systems,NY,230657.312,3
2015,Petroleum and Natural Gas Systems,OH,25002.916,1
2015,Petroleum and Natural Gas Systems,OK,994040.87955,12
2015,Petroleum and Natural Gas Systems,OR,59590.828,1
2015,Petroleum and Natural Gas Systems,PA,383025.822,6
2015,Petroleum and Natural Gas Systems,SC,3173655.792,1
2015,Petroleum and Natural Gas Systems,TX,4631114.39982,28
2015,Petroleum and Natural Gas Systems,UT,303427.228,4
2015,Petroleum and Natural Gas Systems,WA,84805.338,1
2015,Petroleum and Natural Gas Systems,WV,98237.182,3
2015,Petroleum and Natural Gas Systems,WY,1186407.354,7
2015,Petroleum Product Suppliers,AK,531887.898,1
2015,Petroleum Product Suppliers,AL,413729.034,1
2015,Petroleum Product Suppliers,CA,942212.338,3
2015,Petroleum Product Suppliers,IL,4019018.73,2
2015,Petroleum Product Suppliers,IN,211330.954,1
2015,Petroleum Product Suppliers,KY,2215005.944,1
2015,Petroleum Product Suppliers,LA,12976927.664,6
2015,Petroleum Product Suppliers,MI,884668.054,1
2015,Petroleum Product Suppliers,MS,27835.432,1
2015,Petroleum Product Suppliers,ND,701009.958,1
2015,Petroleum Product Suppliers,NJ,152550.14,1
2015,Petroleum Product Suppliers,NV,16598.824,1
2015,Petroleum Product Suppliers,OH,3774138.774,3
2015,Petroleum Product Suppliers,OK,522251.446,1
2015,Petroleum Product Suppliers,PA,147292.444,1
2015,Petroleum Product Suppliers,TX,11295941.66,8
2015,Petroleum Product Suppliers,WA,3374541.7739999997,3
2015,Petroleum Product Suppliers,WY,147121.024,1
2015,Power Plants,AK,1246811.322,5
2015,Power Plants,AL,35816164.427,8
2015,Power Plants,AR,4540148.5879999995,2
2015,Power Plants,AZ,17485322.31,7
2015,Power Plants,CA,13022741.422,22
2015,Power Plants,CO,23043717.63,10
2015,Power Plants,CT,6240948.274,5
2015,Power Plants,DC,201833.162,2
2015,Power Plants,DE,122852.785,1
2015,Power Plants,FL,43605227.804,16
2015,Power Plants,GA,19502076.694000002,7
2015,Power Plants,GU,426011.39,1
2015,Power Plants,HI,869568.798,5
2015,Power Plants,IA,17275613.325999998,3
2015,Power Plants,ID,586108.928,1
2015,Power Plants,IL,12097648.777999999,3
2015,Power Plants,IN,10837154.124,4
2015,Power Plants,KS,16618798.506000001,4
2015,Power Plants,KY,34092906.613,5
2015,Power Plants,LA,10649569.264999999,6
2015,Power Plants,MA,1457526.06,5
2015,Power Plants,MD,28803.804,1
2015,Power Plants,MI,25108083.984,12
2015,Power Plants,MN,7634920.587,7
2015,Power Plants,MO,23159537.838,8
2015,Power Plants,MS,15876518.192,8
2015,Power Plants,MT,16879811.426,2
2015,Power Plants,NC,10042184.296,2
2015,Power Plants,ND,18679192.422,3
2015,Power Plants,NE,13739811.906,4
2015,Power Plants,NJ,5406194.164,5
2015,Power Plants,NM,3595836.128,6
2015,Power Plants,NV,6460604.46,6
2015,Power Plants,NY,10001573.975,20
2015,Power Plants,OH,32036800.066,12
2015,Power Plants,OK,3069142.728,4
2015,Power Plants,OR,2476137.72,2
2015,Power Plants,PA,15617740.452,13
2015,Power Plants,PR,5686929.8379999995,2
2015,Power Plants,RI,691591.536,1
2015,Power Plants,SC,7743824.052,5
2015,Power Plants,SD,1596688.286,1
2015,Power Plants,TN,18997405.498,4
2015,Power Plants,TX,98817126.45217371,30
2015,Power Plants,UT,3973508.27,3
2015,Power Plants,VA,797636.288,2
2015,Power Plants,VI,304835.77,1
2015,Power Plants,WA,2014709.638,4
2015,Power Plants,WI,14729925.928,10
2015,Power Plants,WV,25987784.532,5
2015,Power Plants,WY,6377874.548,6
2015,Pulp and Paper,AL,1643044.322,5
2015,Pulp and Paper,AR,892480.51,3
2015,Pulp and Paper,CA,667780.284,3
2015,Pulp and Paper,CT,238277.214,2
2015,Pulp and Paper,FL,731897.89,1
2015,Pulp and Paper,GA,690497.038,5
2015,Pulp and Paper,ID,256814.51,1
2015,Pulp and Paper,IN,54370.396,1
2015,Pulp and Paper,KY,48145.268,1
2015,Pulp and Paper,LA,1336192.83,5
2015,Pulp and Paper,ME,304465.656,1
2015,Pulp and Paper,MI,174821.418,1
2015,Pulp and Paper,MN,150743.046,1
2015,Pulp and Paper,MO,136714.336,1
2015,Pulp and Paper,MS,208499.25,2
2015,Pulp and Paper,NC,310444.222,1
2015,Pulp and Paper,NJ,59933.46,1
2015,Pulp and Paper,NY,534190.492,5
2015,Pulp and Paper,OH,109921.188,2
2015,Pulp and Paper,OK,1427256.732,3
2015,Pulp and Paper,OR,417254.63,2
2015,Pulp and Paper,PA,1644903.226,4
2015,Pulp and Paper,SC,275411.83999999997,3
2015,Pulp and Paper,TN,594810.574,6
2015,Pulp and Paper,TX,322778.704,2
2015,Pulp and Paper,UT,38182.156,1
2015,Pulp and Paper,VA,2246965.968,5
2015,Pulp and Paper,WA,194882.48200000002,2
2015,Pulp and Paper,WI,412286.088,6
2015,Pulp and Paper,WV,24719.652,1
2015,Refineries,TX,572970.32,1
2015,Refineries,UT,467196.408,1
2015,Waste,AK,614959.846,3
2015,Waste,AL,1107897.5,10
2015,Waste,AR,573626.25,8
2015,Waste,AZ,417066.298,8
2015,Waste,CA,1494654.652,16
2015,Waste,CO,291961.5,4
2015,Waste,CT,569082.63,4
2015,Waste,FL,3133250.054,22
2015,Waste,GA,1676811.086,17
2015,Waste,HI,36294,1
2015,Waste,IA,468059.496,11
2015,Waste,ID,88650.75,1
2015,Waste,IL,1187423.3360000001,19
2015,Waste,IN,1191573.282,14
2015,Waste,KS,351458.962,5
2015,Waste,KY,458790.048,8
2015,Waste,LA,608220.25,8
2015,Waste,MA,478959.414,3
2015,Waste,MD,830958.446,7
2015,Waste,ME,57296.806,1
2015,Waste,MI,666497.624,9
2015,Waste,MN,246986.364,4
2015,Waste,MO,138000.956,5
2015,Waste,MS,511788.296,4
2015,Waste,NC,1774423.734,19
2015,Waste,ND,147651.548,3
2015,Waste,NE,393039.048,6
2015,Waste,NH,73401.768,1
2015,Waste,NJ,563848.198,6
2015,Waste,NM,107220.25,2
2015,Waste,NV,30267.8,1
2015,Waste,NY,1574667.474,18
2015,Waste,OH,1241245.258,13
2015,Waste,OK,223154.15,5
2015,Waste,OR,309051.956,1
2015,Waste,PA,1748250.564,18
2015,Waste,PR,154095.75,2
2015,Waste,SC,995993.828,11
2015,Waste,SD,46098.75,1
2015,Waste,TN,868882.22,10
2015,Waste,TX,2749466.04,29
2015,Waste,UT,318791.924,6
2015,Waste,VA,354124.57,7
2015,Waste,VT,81776.3,1
2015,Waste,WA,815323.854,9
2015,Waste,WI,557640.304,10
2015,Waste,WV,335378.736,5
2015,Waste,WY,66064.5,1
2016,Other,AK,789142.522,7
2016,Other,AL,401322.332,7
2016,Other,AR,185822.03,4
2016,Other,AZ,163130.339972,2
2016,Other,CA,3870090.688492,33
2016,Other,CO,483687.9931,6
2016,Other,CT,565895.008,9
2016,Other,DE,100088.586,2
2016,Other,FL,314722.018,5
2016,Other,GA,1022907.328,15
2016,Other,IA,9057471.442,41
2016,Other,ID,411129.612743,8
2016,Other,IL,2149648.438,21
2016,Other,IN,3660545.1520000002,26
2016,Other,KS,769904.856,14
2016,Other,KY,533472.81,10
2016,Other,LA,298856.776,4
2016,Other,MA,438915.75800000003,6
2016,Other,MD,444185.936,4
2016,Other,ME,29508.222201,1
2016,Other,MI,1683753.328,20
2016,Other,MN,1767812.92,22
2016,Other,MO,730256.226,13
2016,Other,MS,194845.972,3
2016,Other,MT,36571.18,1
2016,Other,NC,575605.195,11
2016,Other,ND,366602.468,5
2016,Other,NE,2766721.694,19
2016,Other,NH,42734.566,1
2016,Other,NJ,267596.298,7
2016,Other,NM,103326.96,3
2016,Other,NV,319818.696,4
2016,Other,NY,1199974.4147979,16
2016,Other,OH,1682545.19,19
2016,Other,OK,516529.62200000003,8
2016,Other,OR,366064.79752,7
2016,Other,PA,4024573.04176,11
2016,Other,RI,25457.702,1
2016,Other,SC,272707.506,6
2016,Other,SD,1120500.232,11
2016,Other,TN,1127578.8900000001,11
2016,Other,TX,9810195.212566901,25
2016,Other,UT,198327.896,4
2016,Other,VA,823964.7703108,10
2016,Other,VI,38375.154,1
2016,Other,VT,54538.198000000004,2
2016,Other,WA,463371.034,8
2016,Other,WI,859710.752,13
2016,Other,WV,3804803.454,4
2016,Other,WY,30600.718,1
2016,Chemicals,AK,636321.436,2
2016,Chemicals,AL,2201469.29266,7
2016,Chemicals,AR,1321507.608,6
2016,Chemicals,AZ,363424.878,1
2016,Chemicals,CA,23642493.934,15
2016,Chemicals,CO,30235.236,1
2016,Chemicals,DE,3108.988,1
2016,Chemicals,FL,257167.922,1
2016,Chemicals,GA,2094898.958,2
2016,Chemicals,HI,524585.274,1
2016,Chemicals,IA,2277699.748,4
2016,Chemicals,ID,228125.048,2
2016,Chemicals,IL,7612764.109999999,10
2016,Chemicals,IN,5009892.572,3
2016,Chemicals,KS,4822685.874,8
2016,Chemicals,KY,701675.97,4
2016,Chemicals,LA,31025924.44,32
2016,Chemicals,MA,73886.67199999999,2
2016,Chemicals,MD,94151.242,1
2016,Chemicals,MI,172734.714,3
2016,Chemicals,MN,4579231.344,2
2016,Chemicals,MO,201677.508,3
2016,Chemicals,MS,6930881.98,2
2016,Chemicals,MT,2617224.296,4
2016,Chemicals,NC,138584.084,1
2016,Chemicals,NJ,2799611.89,3
2016,Chemicals,NM,681867.05,1
2016,Chemicals,NV,28612.592,1
2016,Chemicals,NY,30149.736,1
2016,Chemicals,OH,2270811.186,8
2016,Chemicals,OK,4395410.39,4
2016,Chemicals,OR,188048.782,1
2016,Chemicals,PA,1052065.3900000001,5
2016,Chemicals,PR,85474.85,1
2016,Chemicals,TN,6341396.044,5
2016,Chemicals,TX,36266724.24,45
2016,Chemicals,UT,215420.65600000002,2
2016,Chemicals,VA,1001421.3640000001,2
2016,Chemicals,WA,2597253.522,4
2016,Chemicals,WV,1854800.526465,5
2016,Chemicals,WY,419844.416,1
2016,Import and Export of Equipment Containing Fluorintaed GHGs,AL,31278.376,1
2016,Import and Export of Equipment Containing Fluorintaed GHGs,PA,41806.08,1
2016,Industrial Gas Suppliers,NJ,15489.892,1
2016,Injection of CO2,IL,4206309.004,1
2016,Injection of CO2,NM,206126.58,1
2016,Injection of CO2,TX,280253.88,2
2016,Metals,AL,1272657.9880000001,9
2016,Metals,AR,459049.22599999997,3
2016,Metals,AZ,80878.79,1
2016,Metals,CA,118788.496,3
2016,Metals,CO,249971.688,1
2016,Metals,FL,70612.876,1
2016,Metals,GA,109829.60800000001,2
2016,Metals,IA,329813.98,3
2016,Metals,IL,1312074.292,8
2016,Metals,IN,24118733.309,17
2016,Metals,KY,469625.432,5
2016,Metals,LA,772427.692,1
2016,Metals,MI,1588233.75,3
2016,Metals,MN,1773567.7140000002,4
2016,Metals,MO,31955.632,1
2016,Metals,MS,604279.94,1
2016,Metals,NC,373376.43200000003,2
2016,Metals,NE,169540.544,1
2016,Metals,NJ,56650.816,1
2016,Metals,NY,169642.612,2
2016,Metals,OH,1710058.286,10
2016,Metals,OR,155004.416,2
2016,Metals,PA,4391158.71,14
2016,Metals,SC,356852.908,3
2016,Metals,TN,299082.972,2
2016,Metals,TX,779262.606,6
2016,Metals,UT,245936.284,1
2016,Metals,VA,580611.9,3
2016,Metals,WA,122424.44,1
2016,Metals,WI,437182.02,3
2016,Metals,WV,276459.988,3
2016,Minerals,AL,2982635.552,7
2016,Minerals,AR,467133.632,3
2016,Minerals,AZ,1183562.296,2
2016,Minerals,CA,3546981.6859999998,7
2016,Minerals,CO,246629.464,3
2016,Minerals,GA,284074.1,4
2016,Minerals,IA,1831777.838,6
2016,Minerals,ID,261186.878,1
2016,Minerals,IL,978115.65,4
2016,Minerals,IN,2503603.21,9
2016,Minerals,KS,1943385.698,4
2016,Minerals,KY,2525333.066,5
2016,Minerals,MI,3787388.118,7
2016,Minerals,MN,1555833.588,6
2016,Minerals,MO,7388396.324,8
2016,Minerals,MS,47409.172,1
2016,Minerals,MT,705750.064,3
2016,Minerals,NC,371406.412,5
2016,Minerals,ND,1209041.5520000001,3
2016,Minerals,NE,703851.376,1
2016,Minerals,NJ,117174.512,3
2016,Minerals,NM,39397.752,1
2016,Minerals,NV,1150742.874,2
2016,Minerals,NY,423126.71599999996,5
2016,Minerals,OH,2441226.278,9
2016,Minerals,OK,922748.95,6
2016,Minerals,PA,2539594.678,11
2016,Minerals,SC,2477905.084,5
2016,Minerals,SD,298947.808,1
2016,Minerals,TN,945245.2039999999,6
2016,Minerals,TX,4112334.282,11
2016,Minerals,UT,766231.418,1
2016,Minerals,VA,105927.47200000001,2
2016,Minerals,WA,585600.222,4
2016,Minerals,WI,1060738.554,6
2016,Minerals,WV,412078.996,2
2016,Minerals,WY,3289921.506,5
2016,Natural Gas and Natural Gas Liquids Suppliers,AL,418595.64,2
2016,Natural Gas and Natural Gas Liquids Suppliers,CA,27337.278,1
2016,Natural Gas and Natural Gas Liquids Suppliers,CO,416095.99,1
2016,Natural Gas and Natural Gas Liquids Suppliers,IL,318369.268,1
2016,Natural Gas and Natural Gas Liquids Suppliers,LA,334548.642,4
2016,Natural Gas and Natural Gas Liquids Suppliers,MN,154671.466,1
2016,Natural Gas and Natural Gas Liquids Suppliers,ND,33606.694,1
2016,Natural Gas and Natural Gas Liquids Suppliers,OK,30250.31,1
2016,Natural Gas and Natural Gas Liquids Suppliers,TX,1160717.44,5
2016,Natural Gas and Natural Gas Liquids Suppliers,WY,651641.614,4
2016,Petroleum and Natural Gas Systems,AK,7419628.574,8
2016,Petroleum and Natural Gas Systems,AL,714477.908,5
2016,Petroleum and Natural Gas Systems,AR,115859.982,2
2016,Petroleum and Natural Gas Systems,AZ,268301.714,5
2016,Petroleum and Natural Gas Systems,CA,279964.668,6
2016,Petroleum and Natural Gas Systems,CO,1854856.686,8
2016,Petroleum and Natural Gas Systems,CT,143843.826,3
2016,Petroleum and Natural Gas Systems,FL,180395.728,3
2016,Petroleum and Natural Gas Systems,HI,25260.382,1
2016,Petroleum and Natural Gas Systems,IA,173144.674,3
2016,Petroleum and Natural Gas Systems,ID,208967.178,2
2016,Petroleum and Natural Gas Systems,IL,150708.888,3
2016,Petroleum and Natural Gas Systems,IN,71232.57,1
2016,Petroleum and Natural Gas Systems,KS,125151.538,3
2016,Petroleum and Natural Gas Systems,KY,37814.41,1
2016,Petroleum and Natural Gas Systems,LA,2647182.54,28
2016,Petroleum and Natural Gas Systems,MA,42200.794,1
2016,Petroleum and Natural Gas Systems,MI,832021.378,4
2016,Petroleum and Natural Gas Systems,MN,307015.95,3
2016,Petroleum and Natural Gas Systems,MS,513338.74,9
2016,Petroleum and Natural Gas Systems,ND,946568.964,9
2016,Petroleum and Natural Gas Systems,NJ,57000.642,1
2016,Petroleum and Natural Gas Systems,NM,774149.196,5
2016,Petroleum and Natural Gas Systems,NV,178770.352,2
2016,Petroleum and Natural Gas Systems,NY,209100.50199999998,3
2016,Petroleum and Natural Gas Systems,OH,26234.662,1
