facility_id,facility_name,state,sector,year,emissions,primary_sector,log_emissions,year_c
1002251,"Big Escambia Creek Gas Production, Treating and Processing Facility (BEC)",AL,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",2018,301892.738,Natural Gas and Natural Gas Liquids Suppliers,12.617827061082997,7
1002251,"Big Escambia Creek Gas Production, Treating and Processing Facility (BEC)",AL,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",2019,283050.17,Natural Gas and Natural Gas Liquids Suppliers,12.553379440065227,8
1002251,"Big Escambia Creek Gas Production, Treating and Processing Facility (BEC)",AL,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",2020,267416.2,Natural Gas and Natural Gas Liquids Suppliers,12.496561525210542,9
1002251,"Big Escambia Creek Gas Production, Treating and Processing Facility (BEC)",AL,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",2021,247407.78,Natural Gas and Natural Gas Liquids Suppliers,12.418793185495389,10
1002251,"Big Escambia Creek Gas Production, Treating and Processing Facility (BEC)",AL,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",2022,225597.316,Natural Gas and Natural Gas Liquids Suppliers,12.326506901372149,11
1002251,"Big Escambia Creek Gas Production, Treating and Processing Facility (BEC)",AL,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",2023,248983.27,Natural Gas and Natural Gas Liquids Suppliers,12.42514098443456,12
1002256,MARKHAM GAS PROCESSING PLANT,TX,Petroleum and Natural Gas Systems,2011,278120.288,Petroleum and Natural Gas Systems,12.535808989736653,0
1002256,MARKHAM GAS PROCESSING PLANT,TX,Petroleum and Natural Gas Systems,2012,161446.41,Petroleum and Natural Gas Systems,11.991928539952825,1
1002256,MARKHAM GAS PROCESSING PLANT,TX,Petroleum and Natural Gas Systems,2013,129805.654,Petroleum and Natural Gas Systems,11.773793641625481,2
1002256,MARKHAM GAS PROCESSING PLANT,TX,Petroleum and Natural Gas Systems,2014,158656.6,Petroleum and Natural Gas Systems,11.974497397154552,3
1002256,MARKHAM GAS PROCESSING PLANT,TX,Petroleum and Natural Gas Systems,2015,144643.032,Petroleum and Natural Gas Systems,11.882024137795677,4
1002256,MARKHAM GAS PROCESSING PLANT,TX,Petroleum and Natural Gas Systems,2016,160785.846,Petroleum and Natural Gas Systems,11.987828609464746,5
1002256,MARKHAM GAS PROCESSING PLANT,TX,Petroleum and Natural Gas Systems,2017,89545.85,Petroleum and Natural Gas Systems,11.402506063589758,6
1002256,MARKHAM GAS PROCESSING PLANT,TX,Petroleum and Natural Gas Systems,2018,118041.76,Petroleum and Natural Gas Systems,11.678793739145652,7
1002256,MARKHAM GAS PROCESSING PLANT,TX,Petroleum and Natural Gas Systems,2019,115984.518,Petroleum and Natural Gas Systems,11.661211995663946,8
1002256,MARKHAM GAS PROCESSING PLANT,TX,Petroleum and Natural Gas Systems,2020,110300.452,Petroleum and Natural Gas Systems,11.610963303147976,9
1002256,MARKHAM GAS PROCESSING PLANT,TX,Petroleum and Natural Gas Systems,2021,113381.02,Petroleum and Natural Gas Systems,11.638509284133471,10
1002256,MARKHAM GAS PROCESSING PLANT,TX,Petroleum and Natural Gas Systems,2022,104953.574,Petroleum and Natural Gas Systems,11.561273378980522,11
1002256,MARKHAM GAS PROCESSING PLANT,TX,Petroleum and Natural Gas Systems,2023,79632.816,Petroleum and Natural Gas Systems,11.285181548182663,12
1002257,AIR PRODUCTS CARSON HYDROGEN PLANT,CA,Chemicals,2011,616050.6,Chemicals,13.33108438199926,0
1002257,AIR PRODUCTS CARSON HYDROGEN PLANT,CA,Chemicals,2012,703550.1,Chemicals,13.463894368352701,1
1002257,AIR PRODUCTS CARSON HYDROGEN PLANT,CA,Chemicals,2013,719695.1,Chemicals,13.486582929080333,2
1002257,AIR PRODUCTS CARSON HYDROGEN PLANT,CA,Chemicals,2014,682241,Chemicals,13.433138246838283,3
1002257,AIR PRODUCTS CARSON HYDROGEN PLANT,CA,Chemicals,2015,672737.2,Chemicals,13.419110042023904,4
1002257,AIR PRODUCTS CARSON HYDROGEN PLANT,CA,Chemicals,2016,743174.1,Chemicals,13.518685616574192,5
1002257,AIR PRODUCTS CARSON HYDROGEN PLANT,CA,Chemicals,2017,612023.4,Chemicals,13.32452579605763,6
1002257,AIR PRODUCTS CARSON HYDROGEN PLANT,CA,Chemicals,2018,729558.4,Chemicals,13.500194698572837,7
1002257,AIR PRODUCTS CARSON HYDROGEN PLANT,CA,Chemicals,2019,698524.9,Chemicals,13.456726104860536,8
1002257,AIR PRODUCTS CARSON HYDROGEN PLANT,CA,Chemicals,2020,507837.8,Chemicals,13.137917384237705,9
1002257,AIR PRODUCTS CARSON HYDROGEN PLANT,CA,Chemicals,2021,711592.7,Chemicals,13.475260976148967,10
1002257,AIR PRODUCTS CARSON HYDROGEN PLANT,CA,Chemicals,2022,711871.5,Chemicals,13.475652696577994,11
1002257,AIR PRODUCTS CARSON HYDROGEN PLANT,CA,Chemicals,2023,657457.5,Chemicals,13.39613540216161,12
1002258,"KELLOGG USA,INC.",TN,Other,2011,25536.104,Other,10.147848572922946,0
1002258,"KELLOGG USA,INC.",TN,Other,2012,25860.65,Other,10.160477787354122,1
1002258,"KELLOGG USA,INC.",TN,Other,2013,24438.708,Other,10.103923547731053,2
1002258,"KELLOGG USA,INC.",TN,Other,2014,21560.668,Other,9.978626007845373,3
1002258,"KELLOGG USA,INC.",TN,Other,2015,28554.292,Other,10.259562536534883,4
1002258,"KELLOGG USA,INC.",TN,Other,2016,27761.296,Other,10.231398099409951,5
1002258,"KELLOGG USA,INC.",TN,Other,2017,27454.696,Other,10.220292506987311,6
1002258,"KELLOGG USA,INC.",TN,Other,2018,24542.108,Other,10.108145615146157,7
1002258,"KELLOGG USA,INC.",TN,Other,2019,26321.1,Other,10.178126177879006,8
1002258,"KELLOGG USA,INC.",TN,Other,2020,26467.4,Other,10.183669065991827,9
1002258,"KELLOGG USA,INC.",TN,Other,2021,23808.96,Other,10.07781725940053,10
1002258,"KELLOGG USA,INC.",TN,Other,2022,26291.252,Other,10.17699153926022,11
1002258,"KELLOGG USA,INC.",TN,Other,2023,24799.808,Other,10.11859119018762,12
1002260,"COE Bridgewater LLC c/o Thor Equities, LLC",NJ,Other,2011,35260.566,Other,10.470520508006803,0
1002260,"COE Bridgewater LLC c/o Thor Equities, LLC",NJ,Other,2012,29851.93,Other,10.304004773347014,1
1002260,"COE Bridgewater LLC c/o Thor Equities, LLC",NJ,Other,2013,26961.948,Other,10.20218181760884,2
1002260,"COE Bridgewater LLC c/o Thor Equities, LLC",NJ,Other,2014,29688.728,Other,10.298522724132049,3
1002260,"COE Bridgewater LLC c/o Thor Equities, LLC",NJ,Other,2015,30837.674,Other,10.336492403302438,4
1002260,"COE Bridgewater LLC c/o Thor Equities, LLC",NJ,Other,2016,26847.646,Other,10.197933423840315,5
1002260,"COE Bridgewater LLC c/o Thor Equities, LLC",NJ,Other,2017,28682.09,Other,10.26402816514073,6
1002260,"COE Bridgewater LLC c/o Thor Equities, LLC",NJ,Other,2018,30613.226,Other,10.329187416781576,7
1002260,"COE Bridgewater LLC c/o Thor Equities, LLC",NJ,Other,2019,28782.736,Other,10.26753104194094,8
1002260,"COE Bridgewater LLC c/o Thor Equities, LLC",NJ,Other,2020,30023.636,Other,10.309740217106938,9
1002260,"COE Bridgewater LLC c/o Thor Equities, LLC",NJ,Other,2021,29961.488,Other,10.30766810261946,10
1002260,"COE Bridgewater LLC c/o Thor Equities, LLC",NJ,Other,2022,30274.634,Other,10.318065479165725,11
1002260,"COE Bridgewater LLC c/o Thor Equities, LLC",NJ,Other,2023,28823.59,Other,10.2689494280692,12
1002262,"ELECTRIC GLASS FIBER AMERICA, LLC",NC,Minerals,2011,98030.232,Minerals,11.493031199875434,0
1002262,"ELECTRIC GLASS FIBER AMERICA, LLC",NC,Minerals,2012,110725.712,Minerals,11.614811359116175,1
1002262,"ELECTRIC GLASS FIBER AMERICA, LLC",NC,Minerals,2013,87319.28,Minerals,11.377326565096217,2
1002262,"ELECTRIC GLASS FIBER AMERICA, LLC",NC,Minerals,2014,98268.448,Minerals,11.495458278009005,3
1002262,"ELECTRIC GLASS FIBER AMERICA, LLC",NC,Minerals,2015,94238.412,Minerals,11.453583148149214,4
1002262,"ELECTRIC GLASS FIBER AMERICA, LLC",NC,Minerals,2016,92316.072,Minerals,11.432973533176437,5
1002262,"ELECTRIC GLASS FIBER AMERICA, LLC",NC,Minerals,2017,91400.568,Minerals,11.423006971864945,6
1002262,"ELECTRIC GLASS FIBER AMERICA, LLC",NC,Minerals,2018,93631.904,Minerals,11.447126459088771,7
1002262,"ELECTRIC GLASS FIBER AMERICA, LLC",NC,Minerals,2019,89744.928,Minerals,11.404726792218813,8
1002262,"ELECTRIC GLASS FIBER AMERICA, LLC",NC,Minerals,2020,64929.996,Minerals,11.081064983897726,9
1002262,"ELECTRIC GLASS FIBER AMERICA, LLC",NC,Minerals,2021,98337.684,Minerals,11.496162589742903,10
1002262,"ELECTRIC GLASS FIBER AMERICA, LLC",NC,Minerals,2022,85261.564,Minerals,11.353479034040234,11
1002262,"ELECTRIC GLASS FIBER AMERICA, LLC",NC,Minerals,2023,72506.962,Minerals,11.191437863818619,12
1002263,Advancion Corporation,LA,Chemicals,2011,82203.814,Chemicals,11.316956978994634,0
1002263,Advancion Corporation,LA,Chemicals,2012,94617.462,Chemicals,11.457597325743594,1
1002263,Advancion Corporation,LA,Chemicals,2013,91275.096,Chemicals,11.421633258289924,2
1002263,Advancion Corporation,LA,Chemicals,2014,93785.986,Chemicals,11.448770720847504,3
1002263,Advancion Corporation,LA,Chemicals,2015,116489.408,Chemicals,11.665555629399623,4
1002263,Advancion Corporation,LA,Chemicals,2016,114318.714,Chemicals,11.646745563415214,5
1002263,Advancion Corporation,LA,Chemicals,2017,114464.926,Chemicals,11.648023731905809,6
1002263,Advancion Corporation,LA,Chemicals,2018,118095.162,Chemicals,11.679246036062695,7
1002263,Advancion Corporation,LA,Chemicals,2019,106557.988,Chemicals,11.57644460421458,8
1002263,Advancion Corporation,LA,Chemicals,2020,118436.624,Chemicals,11.68213327792546,9
1002263,Advancion Corporation,LA,Chemicals,2021,118714.406,Chemicals,11.684475938018823,10
1002263,Advancion Corporation,LA,Chemicals,2022,138350.162,Chemicals,11.837543156157647,11
1002263,Advancion Corporation,LA,Chemicals,2023,117619.236,Chemicals,11.675207872498888,12
1002264,SAN JUAN GAS PLANT,NM,Petroleum and Natural Gas Systems,2011,255794.046,Petroleum and Natural Gas Systems,12.452127891859117,0
1002264,SAN JUAN GAS PLANT,NM,Petroleum and Natural Gas Systems,2012,225048.014,Petroleum and Natural Gas Systems,12.324069053976519,1
1002264,SAN JUAN GAS PLANT,NM,Petroleum and Natural Gas Systems,2013,225337.854,Petroleum and Natural Gas Systems,12.325356128285927,2
1002264,SAN JUAN GAS PLANT,NM,Petroleum and Natural Gas Systems,2014,215873.54,Petroleum and Natural Gas Systems,12.282448052252978,3
1002264,SAN JUAN GAS PLANT,NM,Petroleum and Natural Gas Systems,2015,224600.462,Petroleum and Natural Gas Systems,12.322078378274568,4
1002264,SAN JUAN GAS PLANT,NM,Petroleum and Natural Gas Systems,2016,222254.326,Petroleum and Natural Gas Systems,12.311577617753647,5
1002264,SAN JUAN GAS PLANT,NM,Petroleum and Natural Gas Systems,2017,221108.826,Petroleum and Natural Gas Systems,12.306410284637685,6
1002264,SAN JUAN GAS PLANT,NM,Petroleum and Natural Gas Systems,2018,220546.022,Petroleum and Natural Gas Systems,12.303861668644057,7
1002264,SAN JUAN GAS PLANT,NM,Petroleum and Natural Gas Systems,2019,237257.116,Petroleum and Natural Gas Systems,12.376899709699929,8
1002264,SAN JUAN GAS PLANT,NM,Petroleum and Natural Gas Systems,2020,227901.352,Petroleum and Natural Gas Systems,12.336668147642682,9
1002264,SAN JUAN GAS PLANT,NM,Petroleum and Natural Gas Systems,2021,242853.942,Petroleum and Natural Gas Systems,12.400215479884274,10
1002264,SAN JUAN GAS PLANT,NM,Petroleum and Natural Gas Systems,2022,235172.362,Petroleum and Natural Gas Systems,12.368073979598542,11
1002264,SAN JUAN GAS PLANT,NM,Petroleum and Natural Gas Systems,2023,233828.766,Petroleum and Natural Gas Systems,12.362344357235276,12
1002268,LEE COUNTY SOLID WASTE RESOURCE RECOVERY FACILITY,FL,Waste,2011,201039.45,Waste,12.211256436439756,0
1002268,LEE COUNTY SOLID WASTE RESOURCE RECOVERY FACILITY,FL,Waste,2012,207443.6,Waste,12.242614774477694,1
1002268,LEE COUNTY SOLID WASTE RESOURCE RECOVERY FACILITY,FL,Waste,2013,214321.672,Waste,12.275233305606498,2
1002268,LEE COUNTY SOLID WASTE RESOURCE RECOVERY FACILITY,FL,Waste,2014,226908.452,Waste,12.332301919963992,3
1002268,LEE COUNTY SOLID WASTE RESOURCE RECOVERY FACILITY,FL,Waste,2015,213808.208,Waste,12.27283466785581,4
1002268,LEE COUNTY SOLID WASTE RESOURCE RECOVERY FACILITY,FL,Waste,2016,223718.4,Waste,12.318143397113062,5
1002268,LEE COUNTY SOLID WASTE RESOURCE RECOVERY FACILITY,FL,Waste,2017,207859.018,Waste,12.244615330797567,6
1002268,LEE COUNTY SOLID WASTE RESOURCE RECOVERY FACILITY,FL,Waste,2018,221652.674,Waste,12.308866904165397,7
1002268,LEE COUNTY SOLID WASTE RESOURCE RECOVERY FACILITY,FL,Waste,2019,224242.83,Waste,12.32048480616574,8
1002268,LEE COUNTY SOLID WASTE RESOURCE RECOVERY FACILITY,FL,Waste,2020,219099.324,Waste,12.297280440229642,9
1002268,LEE COUNTY SOLID WASTE RESOURCE RECOVERY FACILITY,FL,Waste,2021,236817.372,Waste,12.375044540787652,10
1002268,LEE COUNTY SOLID WASTE RESOURCE RECOVERY FACILITY,FL,Waste,2022,187140.21,Waste,12.13961340098381,11
1002268,LEE COUNTY SOLID WASTE RESOURCE RECOVERY FACILITY,FL,Waste,2023,241749.482,Waste,12.395657270603834,12
1002270,University of Maryland,MD,Other,2011,123292.338,Other,11.722313546102376,0
1002270,University of Maryland,MD,Other,2012,124162.836,Other,11.729349176651027,1
1002270,University of Maryland,MD,Other,2013,130692.6,Other,11.780603279799802,2
1002270,University of Maryland,MD,Other,2014,131344.48,Other,11.785578769106891,3
1002270,University of Maryland,MD,Other,2015,116701.424,Other,11.667374020428136,4
1002270,University of Maryland,MD,Other,2016,130825.088,Other,11.781616503894492,5
1002270,University of Maryland,MD,Other,2017,101680.954,Other,11.529595288195404,6
1002270,University of Maryland,MD,Other,2018,103963.952,Other,11.551799502653898,7
1002270,University of Maryland,MD,Other,2019,99201.018,Other,11.504903555317084,8
1002270,University of Maryland,MD,Other,2020,104577.388,Other,11.557682631335359,9
1002270,University of Maryland,MD,Other,2021,119178.898,Other,11.688380987740349,10
1002270,University of Maryland,MD,Other,2022,136574.78,Other,11.824627582426084,11
1002270,University of Maryland,MD,Other,2023,97315.41,Other,11.485712631790134,12
1002271,UC DAVIS MEDICAL CENTER,CA,Other,2011,63710.908,Other,11.06211106708871,0
1002271,UC DAVIS MEDICAL CENTER,CA,Other,2012,64540.508,Other,11.075048336662674,1
1002271,UC DAVIS MEDICAL CENTER,CA,Other,2013,62839.714,Other,11.048342541117952,2
1002271,UC DAVIS MEDICAL CENTER,CA,Other,2014,61736.42,Other,11.030629311276147,3
1002271,UC DAVIS MEDICAL CENTER,CA,Other,2015,63248.364,Other,11.054824540642597,4
1002271,UC DAVIS MEDICAL CENTER,CA,Other,2016,63314.212,Other,11.055865101099291,5
1002271,UC DAVIS MEDICAL CENTER,CA,Other,2017,63911.16,Other,11.065249273003783,6
1002271,UC DAVIS MEDICAL CENTER,CA,Other,2018,61922.768,Other,11.033643210106844,7
1002271,UC DAVIS MEDICAL CENTER,CA,Other,2019,60847.172,Other,11.016120622397306,8
1002271,UC DAVIS MEDICAL CENTER,CA,Other,2020,59820.028,Other,10.99909580025471,9
1002271,UC DAVIS MEDICAL CENTER,CA,Other,2021,58832.078,Other,10.982442529349258,10
1002271,UC DAVIS MEDICAL CENTER,CA,Other,2022,60014.726,Other,11.002345244423738,11
1002271,UC DAVIS MEDICAL CENTER,CA,Other,2023,58120.63,Other,10.97027595726759,12
1002272,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",FL,Pulp and Paper,2011,617589,Pulp and Paper,13.33357846665326,0
1002272,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",FL,Pulp and Paper,2012,789432.75,Pulp and Paper,13.579069928555786,1
1002272,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",FL,Pulp and Paper,2013,749442.108,Pulp and Paper,13.527084352714345,2
1002272,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",FL,Pulp and Paper,2014,768350.522,Pulp and Paper,13.552001316861135,3
1002272,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",FL,Pulp and Paper,2015,731897.89,Pulp and Paper,13.503396288677662,4
1002272,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",FL,Pulp and Paper,2016,614442.34,Pulp and Paper,13.328470371201641,5
1002272,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",FL,Pulp and Paper,2017,498056.504,Pulp and Paper,13.118468811417872,6
1002272,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",FL,Pulp and Paper,2018,511123.034,Pulp and Paper,13.144365611242328,7
1002272,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",FL,Pulp and Paper,2019,475370.102,Pulp and Paper,13.071848941732831,8
1002272,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",FL,Pulp and Paper,2020,388326.506,Pulp and Paper,12.8696017750434,9
1002272,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",FL,Pulp and Paper,2021,440906.44,Pulp and Paper,12.996587977726087,10
1002272,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",FL,Pulp and Paper,2022,390894.76,Pulp and Paper,12.876193646728293,11
1002272,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",FL,Pulp and Paper,2023,380267.592,Pulp and Paper,12.848630473351182,12
1002277,ISLIP MCARTHUR RESOURCE RECOVERY FACIL,NY,Waste,2011,51133.82,Waste,10.842201396802935,0
1002277,ISLIP MCARTHUR RESOURCE RECOVERY FACIL,NY,Waste,2012,52661.408,Waste,10.871638170254576,1
1002277,ISLIP MCARTHUR RESOURCE RECOVERY FACIL,NY,Waste,2013,51451.676,Waste,10.848398316047472,2
1002277,ISLIP MCARTHUR RESOURCE RECOVERY FACIL,NY,Waste,2014,50728.656,Waste,10.834246237010495,3
1002277,ISLIP MCARTHUR RESOURCE RECOVERY FACIL,NY,Waste,2015,51344.792,Waste,10.846318788596825,4
1002277,ISLIP MCARTHUR RESOURCE RECOVERY FACIL,NY,Waste,2016,55998.026,Waste,10.93307171909599,5
1002277,ISLIP MCARTHUR RESOURCE RECOVERY FACIL,NY,Waste,2017,47307.186,Waste,10.764417486830823,6
1002277,ISLIP MCARTHUR RESOURCE RECOVERY FACIL,NY,Waste,2018,47401.398,Waste,10.766407000919124,7
1002277,ISLIP MCARTHUR RESOURCE RECOVERY FACIL,NY,Waste,2019,47687.676,Waste,10.772428278714628,8
1002277,ISLIP MCARTHUR RESOURCE RECOVERY FACIL,NY,Waste,2020,47622.596,Waste,10.771062633464672,9
1002277,ISLIP MCARTHUR RESOURCE RECOVERY FACIL,NY,Waste,2021,47109.244,Waste,10.760224524017032,10
1002277,ISLIP MCARTHUR RESOURCE RECOVERY FACIL,NY,Waste,2022,50476.198,Waste,10.82925717742142,11
1002277,ISLIP MCARTHUR RESOURCE RECOVERY FACIL,NY,Waste,2023,48138.264,Waste,10.781832649199503,12
1002284,MCCAIN FOODS USA INC,WI,"Other,Waste",2011,39956.482,Other,10.595546190848877,0
1002284,MCCAIN FOODS USA INC,WI,"Other,Waste",2012,39257.288,Other,10.577892387502535,1
1002284,MCCAIN FOODS USA INC,WI,"Other,Waste",2013,41669.108,Other,10.637515317899885,2
1002284,MCCAIN FOODS USA INC,WI,"Other,Waste",2014,45049.944,Other,10.715527019972448,3
1002284,MCCAIN FOODS USA INC,WI,"Other,Waste",2015,43263.142,Other,10.675056327475215,4
1002284,MCCAIN FOODS USA INC,WI,"Other,Waste",2016,41566.638,Other,10.635053153344607,5
1002284,MCCAIN FOODS USA INC,WI,"Other,Waste",2017,41302.042,Other,10.628667220826127,6
1002284,MCCAIN FOODS USA INC,WI,"Other,Waste",2018,43208.958,Other,10.673803113846969,7
1002284,MCCAIN FOODS USA INC,WI,"Other,Waste",2019,42923.852,Other,10.66718294108655,8
1002284,MCCAIN FOODS USA INC,WI,"Other,Waste",2020,37769.024,Other,10.539244574758383,9
1002284,MCCAIN FOODS USA INC,WI,"Other,Waste",2021,42170.606,Other,10.649478717042854,10
1002284,MCCAIN FOODS USA INC,WI,"Other,Waste",2022,41061.804,Other,10.622833625311628,11
1002284,MCCAIN FOODS USA INC,WI,"Other,Waste",2023,39067.116,Other,10.57303636909728,12
1002285,MCCAIN FOODS USA INC,ID,"Other,Waste",2011,49900.362,Other,10.817783536222315,0
1002285,MCCAIN FOODS USA INC,ID,"Other,Waste",2012,48664.268,Other,10.792700323136454,1
1002285,MCCAIN FOODS USA INC,ID,"Other,Waste",2013,50289.224,Other,10.825546098543876,2
1002285,MCCAIN FOODS USA INC,ID,"Other,Waste",2014,49362.52,Other,10.806946710760688,3
1002285,MCCAIN FOODS USA INC,ID,"Other,Waste",2015,46724.584,Other,10.752025729127363,4
1002285,MCCAIN FOODS USA INC,ID,"Other,Waste",2016,49379.544,Other,10.807291528348633,5
1002285,MCCAIN FOODS USA INC,ID,"Other,Waste",2017,50493.54,Other,10.82960068628881,6
1002285,MCCAIN FOODS USA INC,ID,"Other,Waste",2018,56747.524,Other,10.946367304435888,7
1002285,MCCAIN FOODS USA INC,ID,"Other,Waste",2019,84133.934,Other,11.340165260416772,8
1002285,MCCAIN FOODS USA INC,ID,"Other,Waste",2020,77039.082,Other,11.252068130513162,9
1002285,MCCAIN FOODS USA INC,ID,"Other,Waste",2021,82162.84,Other,11.316458410704149,10
1002285,MCCAIN FOODS USA INC,ID,"Other,Waste",2022,76449.696,Other,11.244388234894103,11
1002285,MCCAIN FOODS USA INC,ID,"Other,Waste",2023,76423.204,Other,11.244041646319342,12
1002286,LUNDAY-THAGARD COMPANY,CA,"Petroleum Product Suppliers,Refineries",2011,33419.604,Petroleum Product Suppliers,10.416897952887082,0
1002286,LUNDAY-THAGARD COMPANY,CA,"Petroleum Product Suppliers,Refineries",2012,34822.098,Petroleum Product Suppliers,10.458007464235374,1
1002286,LUNDAY-THAGARD COMPANY,CA,"Petroleum Product Suppliers,Refineries",2013,36387.664,Petroleum Product Suppliers,10.501985095085976,2
1002286,LUNDAY-THAGARD COMPANY,CA,"Petroleum Product Suppliers,Refineries",2014,38110.944,Petroleum Product Suppliers,10.548256763962595,3
1002286,LUNDAY-THAGARD COMPANY,CA,"Petroleum Product Suppliers,Refineries",2015,39871.474,Petroleum Product Suppliers,10.593416409845018,4
1002286,LUNDAY-THAGARD COMPANY,CA,"Petroleum Product Suppliers,Refineries",2016,39999.608,Petroleum Product Suppliers,10.596624933048053,5
1002286,LUNDAY-THAGARD COMPANY,CA,"Petroleum Product Suppliers,Refineries",2017,38579.808,Petroleum Product Suppliers,10.560484309775486,6
1002286,LUNDAY-THAGARD COMPANY,CA,"Petroleum Product Suppliers,Refineries",2018,38225.174,Petroleum Product Suppliers,10.55124958278167,7
1002286,LUNDAY-THAGARD COMPANY,CA,"Petroleum Product Suppliers,Refineries",2019,37672.764,Petroleum Product Suppliers,10.53669267203204,8
1002286,LUNDAY-THAGARD COMPANY,CA,"Petroleum Product Suppliers,Refineries",2020,34478,Petroleum Product Suppliers,10.448076718454924,9
1002286,LUNDAY-THAGARD COMPANY,CA,"Petroleum Product Suppliers,Refineries",2021,37650.92,Petroleum Product Suppliers,10.536112668520465,10
1002286,LUNDAY-THAGARD COMPANY,CA,"Petroleum Product Suppliers,Refineries",2022,36985.758,Petroleum Product Suppliers,10.51828819860714,11
1002286,LUNDAY-THAGARD COMPANY,CA,"Petroleum Product Suppliers,Refineries",2023,38843.264,Petroleum Product Suppliers,10.567289955949525,12
1002292,HARFORD WASTE DISPOSAL CENTER,MD,Waste,2011,69403.5,Waste,11.147692577499889,0
1002292,HARFORD WASTE DISPOSAL CENTER,MD,Waste,2012,66669,Waste,11.107495356249578,1
1002292,HARFORD WASTE DISPOSAL CENTER,MD,Waste,2013,68809.55,Waste,11.139097822428011,2
1002292,HARFORD WASTE DISPOSAL CENTER,MD,Waste,2014,72384.4,Waste,11.189746085543636,3
1002292,HARFORD WASTE DISPOSAL CENTER,MD,Waste,2015,68357.5,Waste,11.132506565466581,4
1002292,HARFORD WASTE DISPOSAL CENTER,MD,Waste,2016,65193.5,Waste,11.085115049693508,5
1002292,HARFORD WASTE DISPOSAL CENTER,MD,Waste,2017,57460.25,Waste,10.958848683376583,6
1002292,HARFORD WASTE DISPOSAL CENTER,MD,Waste,2018,58703.25,Waste,10.980250370552698,7
1002292,HARFORD WASTE DISPOSAL CENTER,MD,Waste,2019,54854.75,Waste,10.912444061771513,8
1002292,HARFORD WASTE DISPOSAL CENTER,MD,Waste,2020,49909.25,Waste,10.81796163530206,9
1002292,HARFORD WASTE DISPOSAL CENTER,MD,Waste,2021,50100,Waste,10.821776287072955,10
1002292,HARFORD WASTE DISPOSAL CENTER,MD,Waste,2022,45718.75,Waste,10.730263777202534,11
1002292,HARFORD WASTE DISPOSAL CENTER,MD,Waste,2023,44442.25,Waste,10.701945872534914,12
1002299,SOLUTIA INC - INDIAN ORCHARD PLANT,MA,Other,2011,155737.8,Other,11.955929102923587,0
1002299,SOLUTIA INC - INDIAN ORCHARD PLANT,MA,Other,2012,157254.422,Other,11.965620294994013,1
1002299,SOLUTIA INC - INDIAN ORCHARD PLANT,MA,Other,2013,163398.7,Other,12.003948505440038,2
1002299,SOLUTIA INC - INDIAN ORCHARD PLANT,MA,Other,2014,156400.604,Other,11.960175968978474,3
1002299,SOLUTIA INC - INDIAN ORCHARD PLANT,MA,Other,2015,138143.52,Other,11.836048423714004,4
1002299,SOLUTIA INC - INDIAN ORCHARD PLANT,MA,Other,2016,89219.964,Other,11.3988601051852,5
1002299,SOLUTIA INC - INDIAN ORCHARD PLANT,MA,Other,2017,88893.164,Other,11.395190523157318,6
1002299,SOLUTIA INC - INDIAN ORCHARD PLANT,MA,Other,2018,85361.38,Other,11.35464905266782,7
1002299,SOLUTIA INC - INDIAN ORCHARD PLANT,MA,Other,2019,88492.168,Other,11.390669329904773,8
1002299,SOLUTIA INC - INDIAN ORCHARD PLANT,MA,Other,2020,72165.928,Other,11.186723302138368,9
1002299,SOLUTIA INC - INDIAN ORCHARD PLANT,MA,Other,2021,78721.104,Other,11.273666556018037,10
1002299,SOLUTIA INC - INDIAN ORCHARD PLANT,MA,Other,2022,77042.012,Other,11.252106162434202,11
1002299,SOLUTIA INC - INDIAN ORCHARD PLANT,MA,Other,2023,59347.076,Other,10.991158131764339,12
1002300,US GYPSUM - EAST CHICAGO PLANT,IN,Minerals,2011,25436.5,Minerals,10.1439404293729,0
1002300,US GYPSUM - EAST CHICAGO PLANT,IN,Minerals,2012,24720.35,Minerals,10.115382070047447,1
